id_req,peso_arestas,id.x,id.y,num_coautorias,nome_eleitoral.x,nome_eleitoral.y
2201538,0.5365190365190365,204539,204547,6,HERCÍLIO COELHO DINIZ<br>MDB/MG,LÉO MOTTA<br>PSL/MG
2201538,0.4178321678321678,198197,204539,5,GREYCE ELIAS<br>AVANTE/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201538,0.528943278943279,160556,204539,6,PADRE JOÃO<br>PT/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201538,0.24358974358974358,204480,204539,3,ROGÉRIO CORREIA<br>PT/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201538,0.4254079254079254,74156,204547,5,LEONARDO MONTEIRO<br>PT/MG,LÉO MOTTA<br>PSL/MG
2201538,0.4178321678321678,74156,198197,5,LEONARDO MONTEIRO<br>PT/MG,GREYCE ELIAS<br>AVANTE/MG
2201538,0.4178321678321678,74156,160556,5,LEONARDO MONTEIRO<br>PT/MG,PADRE JOÃO<br>PT/MG
2201538,0.24358974358974358,74156,204480,3,LEONARDO MONTEIRO<br>PT/MG,ROGÉRIO CORREIA<br>PT/MG
2201538,0.3344988344988345,198197,204547,4,GREYCE ELIAS<br>AVANTE/MG,LÉO MOTTA<br>PSL/MG
2201538,0.4456099456099456,160556,204547,5,PADRE JOÃO<br>PT/MG,LÉO MOTTA<br>PSL/MG
2201538,0.16025641025641024,204480,204547,2,ROGÉRIO CORREIA<br>PT/MG,LÉO MOTTA<br>PSL/MG
2201538,0.3269230769230769,160556,198197,4,PADRE JOÃO<br>PT/MG,GREYCE ELIAS<br>AVANTE/MG
2201538,0.24358974358974358,198197,204480,3,GREYCE ELIAS<br>AVANTE/MG,ROGÉRIO CORREIA<br>PT/MG
2201538,0.24358974358974358,160556,204480,3,PADRE JOÃO<br>PT/MG,ROGÉRIO CORREIA<br>PT/MG
2201539,0.5087412587412588,74156,160632,6,LEONARDO MONTEIRO<br>PT/MG,ZÉ SILVA<br>SOLIDARIEDADE/MG
2201539,0.6198523698523698,160632,204491,7,ZÉ SILVA<br>SOLIDARIEDADE/MG,GILBERTO ABRAMO<br>PRB/MG
2201539,0.5365190365190365,73586,160632,6,JÚLIO DELGADO<br>PSB/MG,ZÉ SILVA<br>SOLIDARIEDADE/MG
2201539,0.5087412587412588,160632,204509,6,ZÉ SILVA<br>SOLIDARIEDADE/MG,ÁUREA CAROLINA<br>PSOL/MG
2201539,0.4178321678321678,160632,198197,5,ZÉ SILVA<br>SOLIDARIEDADE/MG,GREYCE ELIAS<br>AVANTE/MG
2201539,0.5365190365190365,160632,204515,6,ZÉ SILVA<br>SOLIDARIEDADE/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.6198523698523698,160632,204508,7,ZÉ SILVA<br>SOLIDARIEDADE/MG,IGOR TIMO<br>PODEMOS/MG
2201539,0.5365190365190365,160632,204547,6,ZÉ SILVA<br>SOLIDARIEDADE/MG,LÉO MOTTA<br>PSL/MG
2201539,0.6198523698523698,160632,204518,7,ZÉ SILVA<br>SOLIDARIEDADE/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.6198523698523698,160632,204539,7,ZÉ SILVA<br>SOLIDARIEDADE/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.5087412587412588,74156,204491,6,LEONARDO MONTEIRO<br>PT/MG,GILBERTO ABRAMO<br>PRB/MG
2201539,0.4254079254079254,73586,74156,5,JÚLIO DELGADO<br>PSB/MG,LEONARDO MONTEIRO<br>PT/MG
2201539,0.5087412587412588,74156,204509,6,LEONARDO MONTEIRO<br>PT/MG,ÁUREA CAROLINA<br>PSOL/MG
2201539,0.4178321678321678,74156,198197,5,LEONARDO MONTEIRO<br>PT/MG,GREYCE ELIAS<br>AVANTE/MG
2201539,0.4254079254079254,74156,204515,5,LEONARDO MONTEIRO<br>PT/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.5087412587412588,74156,204508,6,LEONARDO MONTEIRO<br>PT/MG,IGOR TIMO<br>PODEMOS/MG
2201539,0.4254079254079254,74156,204547,5,LEONARDO MONTEIRO<br>PT/MG,LÉO MOTTA<br>PSL/MG
2201539,0.5087412587412588,74156,204518,6,LEONARDO MONTEIRO<br>PT/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.5087412587412588,74156,204539,6,LEONARDO MONTEIRO<br>PT/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.5365190365190365,73586,204491,6,JÚLIO DELGADO<br>PSB/MG,GILBERTO ABRAMO<br>PRB/MG
2201539,0.5087412587412588,204491,204509,6,GILBERTO ABRAMO<br>PRB/MG,ÁUREA CAROLINA<br>PSOL/MG
2201539,0.4178321678321678,198197,204491,5,GREYCE ELIAS<br>AVANTE/MG,GILBERTO ABRAMO<br>PRB/MG
2201539,0.5365190365190365,204491,204515,6,GILBERTO ABRAMO<br>PRB/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.6198523698523698,204491,204508,7,GILBERTO ABRAMO<br>PRB/MG,IGOR TIMO<br>PODEMOS/MG
2201539,0.5365190365190365,204491,204547,6,GILBERTO ABRAMO<br>PRB/MG,LÉO MOTTA<br>PSL/MG
2201539,0.6198523698523698,204491,204518,7,GILBERTO ABRAMO<br>PRB/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.6198523698523698,204491,204539,7,GILBERTO ABRAMO<br>PRB/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.4254079254079254,73586,204509,5,JÚLIO DELGADO<br>PSB/MG,ÁUREA CAROLINA<br>PSOL/MG
2201539,0.3344988344988345,73586,198197,4,JÚLIO DELGADO<br>PSB/MG,GREYCE ELIAS<br>AVANTE/MG
2201539,0.45318570318570317,73586,204515,5,JÚLIO DELGADO<br>PSB/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.5365190365190365,73586,204508,6,JÚLIO DELGADO<br>PSB/MG,IGOR TIMO<br>PODEMOS/MG
2201539,0.45318570318570317,73586,204547,5,JÚLIO DELGADO<br>PSB/MG,LÉO MOTTA<br>PSL/MG
2201539,0.5365190365190365,73586,204518,6,JÚLIO DELGADO<br>PSB/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.5365190365190365,73586,204539,6,JÚLIO DELGADO<br>PSB/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.4178321678321678,198197,204509,5,GREYCE ELIAS<br>AVANTE/MG,ÁUREA CAROLINA<br>PSOL/MG
2201539,0.4254079254079254,204509,204515,5,ÁUREA CAROLINA<br>PSOL/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.5087412587412588,204508,204509,6,IGOR TIMO<br>PODEMOS/MG,ÁUREA CAROLINA<br>PSOL/MG
2201539,0.4254079254079254,204509,204547,5,ÁUREA CAROLINA<br>PSOL/MG,LÉO MOTTA<br>PSL/MG
2201539,0.5087412587412588,204509,204518,6,ÁUREA CAROLINA<br>PSOL/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.5087412587412588,204509,204539,6,ÁUREA CAROLINA<br>PSOL/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.3344988344988345,198197,204515,4,GREYCE ELIAS<br>AVANTE/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.4178321678321678,198197,204508,5,GREYCE ELIAS<br>AVANTE/MG,IGOR TIMO<br>PODEMOS/MG
2201539,0.3344988344988345,198197,204547,4,GREYCE ELIAS<br>AVANTE/MG,LÉO MOTTA<br>PSL/MG
2201539,0.4178321678321678,198197,204518,5,GREYCE ELIAS<br>AVANTE/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.4178321678321678,198197,204539,5,GREYCE ELIAS<br>AVANTE/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.5365190365190365,204508,204515,6,IGOR TIMO<br>PODEMOS/MG,ANDRÉ JANONES<br>AVANTE/MG
2201539,0.5365190365190365,204515,204547,6,ANDRÉ JANONES<br>AVANTE/MG,LÉO MOTTA<br>PSL/MG
2201539,0.5365190365190365,204515,204518,6,ANDRÉ JANONES<br>AVANTE/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.5365190365190365,204515,204539,6,ANDRÉ JANONES<br>AVANTE/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.5365190365190365,204508,204547,6,IGOR TIMO<br>PODEMOS/MG,LÉO MOTTA<br>PSL/MG
2201539,0.6198523698523698,204508,204518,7,IGOR TIMO<br>PODEMOS/MG,DR. FREDERICO<br>PATRIOTA/MG
2201539,0.6198523698523698,204508,204539,7,IGOR TIMO<br>PODEMOS/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2201539,0.5365190365190365,204518,204547,6,DR. FREDERICO<br>PATRIOTA/MG,LÉO MOTTA<br>PSL/MG
2201539,0.5365190365190365,204539,204547,6,HERCÍLIO COELHO DINIZ<br>MDB/MG,LÉO MOTTA<br>PSL/MG
2201539,0.6198523698523698,204518,204539,7,DR. FREDERICO<br>PATRIOTA/MG,HERCÍLIO COELHO DINIZ<br>MDB/MG
2205632,0.5,178871,204371,1,EVAIR VIEIRA DE MELO<br>PP/ES,FELIPE RIGONI<br>PSB/ES
2206735,0.16666666666666666,74057,160508,1,ALICE PORTUGAL<br>PCdoB/BA,AFONSO FLORENCE<br>PT/BA
2206735,0.16666666666666666,160508,178922,1,AFONSO FLORENCE<br>PT/BA,TADEU ALENCAR<br>PSB/PE
2206735,0.16666666666666666,74060,160508,1,DANIEL ALMEIDA<br>PCdoB/BA,AFONSO FLORENCE<br>PT/BA
2206735,0.16666666666666666,133439,160508,1,ANDRÉ FIGUEIREDO<br>PDT/CE,AFONSO FLORENCE<br>PT/BA
2206735,0.16666666666666666,160508,160511,1,AFONSO FLORENCE<br>PT/BA,ALESSANDRO MOLON<br>PSB/RJ
2206735,0.16666666666666666,74057,178922,1,ALICE PORTUGAL<br>PCdoB/BA,TADEU ALENCAR<br>PSB/PE
2206735,0.16666666666666666,74057,74060,1,ALICE PORTUGAL<br>PCdoB/BA,DANIEL ALMEIDA<br>PCdoB/BA
2206735,0.16666666666666666,74057,133439,1,ALICE PORTUGAL<br>PCdoB/BA,ANDRÉ FIGUEIREDO<br>PDT/CE
2206735,0.16666666666666666,74057,160511,1,ALICE PORTUGAL<br>PCdoB/BA,ALESSANDRO MOLON<br>PSB/RJ
2206735,0.16666666666666666,74060,178922,1,DANIEL ALMEIDA<br>PCdoB/BA,TADEU ALENCAR<br>PSB/PE
2206735,0.16666666666666666,133439,178922,1,ANDRÉ FIGUEIREDO<br>PDT/CE,TADEU ALENCAR<br>PSB/PE
2206735,0.16666666666666666,160511,178922,1,ALESSANDRO MOLON<br>PSB/RJ,TADEU ALENCAR<br>PSB/PE
2206735,0.16666666666666666,74060,133439,1,DANIEL ALMEIDA<br>PCdoB/BA,ANDRÉ FIGUEIREDO<br>PDT/CE
2206735,0.16666666666666666,74060,160511,1,DANIEL ALMEIDA<br>PCdoB/BA,ALESSANDRO MOLON<br>PSB/RJ
2206735,0.16666666666666666,133439,160511,1,ANDRÉ FIGUEIREDO<br>PDT/CE,ALESSANDRO MOLON<br>PSB/RJ
2206683,0.6,204525,204530,2,ROSANA VALLE<br>PSB/SP,RODRIGO AGOSTINHO<br>PSB/SP
